iteration,duration,loss,accuracy,start,game,winner
658,73.877,1.5211542956615531,0.3838638691808628,[1, 0],0332255664455117700887788663344772266112288224444330044223366660055335588115544885577776677118888031,1
659,95.477,1.2561676174266019,0.40406723071669765,[1, 1],1220055668833554477330077226644885588113344002222777744114422888800110033225577117766660066223388452242118877561,1
660,98.02,1.409418325421219,0.42252532534051673,[1, 2],288550066330077445544332266887711881100336644224411448833888800117700005588222277337722002255777600811166156672333310452,1
661,72.284,1.171145343742295,0.4676935918351861,[1, 3],344227788001122887744663355556600772211004433776611668888448833665544550066224400330088666644144,1
662,63.286,1.0415576915465996,0.5206207079713169,[1, 4],466882255330022667788774411005511220033338855445577006644223366004433558811331155244,1
663,100.622,0.7968072222190622,0.5459081079030239,[1, 5],55544662233770011882266007744883355221100887766117788885533881111333344558800330044443311441122886755005568442200672,1
664,87.325,1.0718924157659635,0.5044769890351709,[1, 6],67700552288553300442233884477661111448833227755668800333355554455772266441155113366662244663344443222087744065,2
665,88.333,1.0783862671395896,0.5472549986720795,[1, 7],7332255668888003300224455771166448833661155004422007788666677447722884433881144000055223344112277770088775555326,1
666,91.115,0.8880206569416225,0.5590355503281861,[1, 8],83344225588003366440077771122665522885511332244111144447744887700006677660044668822772211557755553622302,1
667,90.982,1.3499622804285127,0.5522252153128201,[2, 0],05577331166664444888833771155662277001144553322881100882233440000446655886600667744776611880035225551778877524,2
668,70.513,0.6818142414108636,0.5554691353340668,[2, 1],1003344661144557788668877225500553366332244771188004422776644112288444488335566773377481,1
669,91.999,0.7124605360629339,0.5602686193421103,[2, 2],233667744005566884411113377885500001122554488663355883333003322777733447722666644338077552200446600665100224166218150814,1
670,87.908,1.2581857535812868,0.5508593542512426,[2, 3],35588007711331144664422557766005500886633774400665544117788228855221122662277333388118833222245115555368888456,2
671,88.507,0.702767328755585,0.5566073528853815,[2, 4],455331166880000778822775544110066443355113388667722118811114422552200556622663344446611223366004477776022822,1
672,85.327,0.9847420234719025,0.5406912774594984,[2, 5],50033885577667788441111004422661133224455883300227733772211888811553366444466886655660066655544774400771177780,2
673,81.531,0.7191085820980562,0.5495504040672308,[2, 6],6118877330066445522550044778833113377008844667755553355444422334488111155110000774411777722776144328,1
674,101.361,0.8619056740622764,0.48381834047881017,[2, 7],788551133003322004466774488665555224400661188005500110077772211771122334477336633770000226622587766664411684441115311428888133,2
675,93.047,0.9322448178233699,0.5457373752703266,[2, 8],86600335577221111447744008833665555226677881133004466443388882277112255885511007733222233450011776688770066220000231,1
676,74.849,0.7497623236866977,0.5557536897218955,[3, 0],07722558844661133110022777744885533664422115544004433776655556688882266663388332200880011223333550000514,1
677,91.103,1.4602954392243177,0.5541222445650112,[3, 1],122770088554444665522886600117722338800771133664455002244335588333377888811000033220066668877667733416622115555714,2
678,80.092,0.6321434745885954,0.5556019273817202,[3, 2],20066775500551166441144227788883344336611770088552222882244777711337766007733884466663311004450333304044,1
679,77.349,1.3154778786152646,0.5504799484008044,[3, 3],34455110088772222776666881144002255885500446633001166000077337755557788228844447744223322448888031,2
680,87.071,0.9324623289721535,0.5081382554918997,[3, 4],44488002222115533667788770066440011335577228811665511773388882266661144333300445544118100775555223317442255862,2
681,64.997,0.985548894361703,0.45283985279053,[3, 5],500227744118888661144223300557766332244667711008833338822662288445544334477555511553644840,2
682,95.452,1.170297375392838,0.5265773798231969,[3, 6],60044885577115511663322228800774422661177334455887766886677883333775522000022770066223355556655008822111108114245453,1
683,84.133,0.6813419842807337,0.5430625640247373,[3, 7],744221155006655660088884477223311118800225577334455444488555588662266446677000011005511661132441124077715282,1
684,97.363,0.6643030838331282,0.5470463254543385,[3, 8],855772200440066661144112288337755003344221166000077002266552277778866888877443355553333136677664477123322225514558822448,1
685,73.912,1.0903055334488128,0.5312440717835869,[4, 0],0002255668833772211778855116666334433882200771188008888667777550055884455773333223365447744122,2
686,98.313,1.4386784381105138,0.5412034753575901,[4, 1],1113388552200447777223355660088332255884433667700112266551177664444002211554422448622227744550000330066114467834373116181033,-1
687,74.47,0.6155594196142784,0.5417536138407254,[4, 2],211007755883333776644661122550088445577338822662200117744111144331133660000551155448800332288716,1
688,85.232,0.7206177337082985,0.5484880676860037,[4, 3],377550088110066223388446655227711770033225588774455115577661122001166442266667722224411113355660055440000704,1
689,98.584,1.4287076123029268,0.5445612171339682,[4, 4],4001166557733228888552233667711000033772244886611553388111177666644114477006600887777551122668255550042178742758545607050220,-1
690,92.437,1.4109509187432658,0.5455287020525856,[4, 5],511886677003355224433228877662211000066665533880044114477117788111122775577222255001166882235442200774400884882615130502,-1
691,76.122,1.1720597682537421,0.5347535759001404,[4, 6],6338811008833220077662277551155444400112288445577888800221177223311661133442266443333005600406,2
692,86.457,0.7260885921984261,0.5445232765489244,[4, 7],711223300556688774400885511662211448866553322443377554466117733663388007700222200331111888822666600001588157,1
693,83.998,1.1874853553290516,0.5284364684903441,[4, 8],888331177004422552266556611337788007733006622115533445577666633228822224466002200554433664400001122784,2
694,75.254,1.0716391447183846,0.5488105626588762,[5, 0],04477336611222288118855664433007788775511006677772244445533114400332211554422334488220000880015288868341,1
695,68.922,0.8857222429667267,0.5353037143832758,[5, 1],155883366220044337766447711228877003344006688226655331100225577885544118811775522114455566,2
696,68.637,1.0447372287260983,0.5025420191979361,[5, 2],200446688771144331100005566227733883344557722441188006655112288881177007744884400113300854,2
697,83.817,0.8844243507778308,0.4629130781196646,[5, 3],322660088440011114488773377220066557766222288116666334433336677771177447755664422778355007700441106861,2
698,83.615,1.2963365494613945,0.4971354858291915,[5, 4],4221188773322666600330044881177557711228844336655110000556633772233553344778866444411114455888822220855552255033,1
699,82.816,1.0097763618667337,0.5419053761809007,[5, 5],56622118844773344880000772266008866113333551122778877558888110011664400228855223366550033225533006688220054337444145,1
700,90.642,1.088732895601715,0.48503243920021244,[5, 6],6660088448833224411117700552233771133887744225500226655554455775533551166443366882288881144463343112211830,2
701,86.054,0.9030604924516249,0.4285958189475282,[5, 7],766002211338833114455226677440088007755666633554444778888661111662244220000551177225533223333443300336655550044864,2
702,96.497,1.060277552536665,0.49131160602496493,[5, 8],82211336622774466008800551177334455440022335555337755777722552244888855667788771188333311114477666633012644338844416,1
703,79.171,0.856252378001947,0.441590469325037,[6, 0],044778855663333227711220011554488228800661133774455776688110000336677551177330055226622224411664444321,2
704,87.704,0.7919965397514094,0.4022271123420723,[6, 1],17755556622004488771122883344003333774455880022446666444477665577884433886633001111336688552700667088810055314,2
705,103.905,1.4197791147453438,0.4088098038471753,[6, 2],25577441188116633552200883377004466114477558800110055553300224422773344554433223366556677772222664488771666021868276515078888485,-1
706,78.854,0.7942000418945188,0.3898774519103085,[6, 3],344227755448811003355887722661111660000224400668866551155223311333322888855337766445577778822221122567,2
707,67.542,1.2615806032744503,0.4054141214857533,[6, 4],4442200115522667788113388330077555533334466118822445588448888000044114400222288557777105510603500856,1
708,76.464,1.0718934163252731,0.44673141859847476,[6, 5],58800223344117777331144226688556600335511881166336644884444338877445500770000557755552200840272553333724,1
709,81.382,1.3971393057859156,0.4537124862465379,[6, 6],6002233775555881144442277883300118866774411550044007733112266885522887766336611665511338888210728462645657538054,-1
710,70.877,0.9299728461439928,0.41544940622984405,[6, 7],733441188775533225588220000661144778855662244001133664444221177228888665522660055008800322,2
711,91.488,0.7104121512601809,0.39905907349091324,[6, 8],8330044113311772288776655225500224466335577001188662211222200551155444455553344000033332277447777884488880077558144308,2
712,110.413,1.4208651716417564,0.40755776454072923,[7, 0],0661122884433553322554488117766001188663366222244550077551100004400555577887733115522774477226411446855671111338888330088220024244343377,-1
713,99.201,1.1522035721360742,0.4552870205258565,[7, 1],188003344661122776655220088553388224455440011557777222255887755666677447788664433668844223333002288332214448516207355500,1
714,97.649,1.3845248398160492,0.45818947528170884,[7, 2],2115577886655110044332233446688000055661144008833885533337777336633552277555588228877667711331122220606426747025241784811118,-1
715,67.143,0.9063312788646528,0.42962021474371137,[7, 3],31100668855227766001133444422558866447722881155003377002266663333661144665544338833200,2
716,88.246,1.0916943055068964,0.48036574723982245,[7, 4],400221188337700665533448866112255775544332288116600882244117788444455003333005588776666885566442266336677372,1
717,78.93,1.0152973374738197,0.5371058921728573,[7, 5],5882266330044443366112200881177115566227788002211110077773322557722446644114455440033448311337744251,1
718,89.019,0.9108177641132464,0.5563607390825966,[7, 6],6881100223388441155445566770033775533222266001188006655008888334444330044228822448877771122774311772211113866420,1
719,69.643,0.8049089844107954,0.5592821641309709,[7, 7],7550033221188882244441166006633552288114455773388776688551155558800772277446644222255654,1
720,105.521,0.9508021253474267,0.5329893386956027,[7, 8],8006677553366221100552288441133008866443377661122338833222200111177114444774422557722448855440044556311850000746511626,2
721,89.774,0.9612589292196886,0.5588837879880107,[8, 0],0447733331166225577110088554466332288660022112244558877442277661133006677778833881177551155668844114448866655052,1
722,91.046,0.6947853040368739,0.5602306787570664,[8, 1],17755331100224433667744228866005500112233557700883333888877885555884466663377776688226611551133445544111144447722164,1
723,101.572,1.1775647148004422,0.5487536517813104,[8, 2],2116633447744003355770055112266880066771144225533883322220022888866224488117766110011554411118844552777266600008855887755550734644,2
724,86.969,1.0538167421377929,0.4616800091057404,[8, 3],33322005566775511880044776644221133446688886622772255223355557711663300002266007700665544003366112284117777358,2
725,84.227,0.987588658116504,0.5519216906324695,[8, 4],4337766002244118811550066332255777744882233551122227733442200885522668866440044447700336677821622861,1
